     3.000    56.000     7.000     4.000    -1.000    98.000   113.000    -1.933   -26.906    -1.876   -29.502     0.266     0.734     0.000     2.000   67
    35.000    32.000     8.000     9.000         *   107.000   112.000     1.237     1.249     1.238     1.247     0.000     0.000     1.000     3.000   68
    40.000    43.000     8.000     8.000    12.000   109.000   116.000     2.335     7.983     2.336     7.976     0.000     0.000     1.000     3.000   69
    37.000    32.000    10.000     9.000    13.000   104.000   124.000    -2.469    -1.144    -2.463    -1.165     0.000     0.000     0.999     3.000   70
    29.000    37.000     8.000     7.000    11.000   105.000   119.000     2.807    -7.908     2.976    -8.413     0.014     0.001     0.985     3.000   71
    30.000    24.000    10.000     8.000     8.000   107.000   125.000    -2.162    -6.692    -2.156    -6.709     0.000     0.000     1.000     3.000   72
    30.000    39.000     8.000     7.000     6.000   100.000   117.000     2.845    -0.827     2.936    -1.136     0.007     0.001     0.992     3.000   73
    53.000    23.000    11.000     9.000    12.000   106.000   121.000    -5.354    24.186    -5.354    24.186     0.000     0.000     1.000     3.000   74
    34.000    30.000     8.000    10.000    10.000   111.000   117.000     0.535    -0.707     0.536    -0.708     0.000     0.000     1.000     3.000   75
    14.000    58.000     9.000     5.000     4.000   103.000   123.000    -7.355   -12.081    -7.345   -12.596     0.047     0.953     0.000     2.000   76
    44.000    27.000     9.000     7.000    12.000   108.000   115.000     0.109    13.054     0.109    13.054     0.000     0.000     1.000     3.000   77
    43.000    37.000     8.000     8.000    11.000   109.000   123.000     1.888    13.712     1.888    13.712     0.000     0.000     1.000     3.000   78
    59.000    27.000    10.000     8.000    12.000   105.000   122.000    -2.861    35.588    -2.861    35.588     0.000     0.000     1.000     3.000   79
    28.000    35.000     8.000     8.000    12.000   100.000   119.000     2.183   -11.292     2.299   -11.617     0.010     0.000     0.990     3.000   80
    21.000    48.000     6.000     7.000    14.000   109.000   114.000    -1.764    -1.289    -2.934     1.281     0.889     0.000     0.111     1.000   81
    55.000    22.000    10.000     9.000    10.000   103.000   109.000    -3.670    30.809    -3.670    30.809     0.000     0.000     1.000     3.000   82
    31.000    36.000    10.000     9.000    10.000   106.000   121.000    -2.462    -6.297    -2.116    -7.321     0.027     0.000     0.973     3.000   83
    36.000    28.000    10.000     8.000    11.000    96.000   117.000    -2.072    -0.260    -2.069    -0.271     0.000     0.000     1.000     3.000   84
    11.000    44.000     4.000     5.000     3.000   102.000   113.000     3.015    -1.979     2.989    -1.915     0.996     0.001     0.003     1.000   85
    30.000    34.000    10.000     9.000    10.000   106.000   120.000    -2.492    -8.141    -2.191    -9.001     0.023     0.000     0.977     3.000   86
    20.000    34.000     8.000     7.000     5.000   107.000   118.000     2.436   -14.947     2.973   -16.285     0.045     0.001     0.954     3.000   87
    14.000    65.000     5.000     5.000    11.000    98.000   123.000     2.207    -9.705     2.207    -9.674     0.996     0.004     0.000     1.000   88
    22.000    45.000     7.000     4.000     7.000   117.000   123.000    -3.323     9.282    -3.410     9.039     0.047     0.945     0.008     2.000   89
    35.000    39.000     9.000     7.000     8.000   107.000   115.000     0.918     3.620     0.966     3.471     0.001     0.003     0.996     3.000   90
    30.000    25.000     9.000     8.000     5.000   102.000   120.000    -0.322    -2.112    -0.321    -2.115     0.000     0.000     1.000     3.000   91
    28.000    35.000     8.000     8.000    11.000   104.000   113.000     2.170   -10.192     2.276   -10.498     0.009     0.000     0.991     3.000   92
    22.000    64.000     9.000     9.000     7.000    97.000   129.000   -10.462    13.528   -10.466    13.552     0.998     0.001     0.000     1.000   93
    39.000    40.000     9.000     6.000     9.000   101.000   126.000     1.444     9.524     1.535     9.229     0.000     0.007     0.993     3.000   94
    42.000    24.000    10.000     6.000    11.000   101.000   122.000    -1.238    10.059    -1.236    10.054     0.000     0.000     1.000     3.000   95
    40.000    23.000     9.000     7.000    11.000   106.000   113.000     0.002     7.596     0.002     7.596     0.000     0.000     1.000     3.000   96
    40.000    36.000     8.000     8.000     9.000   108.000   125.000     1.887    11.088     1.887    11.088     0.000     0.000     1.000     3.000   97
    26.000    46.000     9.000     5.000    11.000    98.000   122.000    -8.511     7.666    -8.556     7.457     0.028     0.968     0.004     2.000   98
    26.000    27.000     9.000     8.000    12.000    93.000   114.000     0.018   -16.162     0.081   -16.318     0.005     0.000     0.995     3.000   99
    27.000    33.000     8.000     8.000     8.000   103.000   113.000     2.085    -8.678     2.132    -8.819     0.004     0.000     0.996     3.000  100
    12.000    50.000     6.000     6.000     7.000   105.000   118.000    -1.771   -10.055    -1.878    -9.850     0.988     0.002     0.010     1.000  101
    28.000    30.000     8.000     7.000    10.000   102.000   126.000     2.592    -9.109     2.606    -9.149     0.001     0.000     0.999     3.000  102
    15.000    48.000     9.000     6.000     8.000   105.000   122.000    -8.688   -11.019    -8.943    -7.450     0.707     0.279     0.014     1.000  103
    48.000    29.000     9.000     8.000     9.000   104.000   123.000    -0.607    22.516    -0.607    22.516     0.000     0.000     1.000     3.000  104
    42.000    30.000     9.000     9.000    14.000   103.000   110.000    -0.863     6.892    -0.863     6.892     0.000     0.000     1.000     3.000  105
    30.000    27.000    10.000     9.000    14.000   102.000   120.000    -2.549   -13.544    -2.479   -13.726     0.005     0.000     0.995     3.000  106
    44.000    26.000    10.000     8.000    14.000   100.000   119.000    -2.373     9.174    -2.373     9.174     0.000     0.000     1.000     3.000  107
    13.000    52.000     5.000     5.000     9.000    99.000   112.000     1.328    -9.119     1.322    -9.081     0.996     0.003     0.001     1.000  108
    29.000    35.000     9.000     9.000     8.000    96.000   122.000    -0.400    -6.832    -0.300    -7.135     0.008     0.000     0.992     3.000  109
     5.000    65.000     2.000     3.000     7.000    99.000   119.000    10.822   -22.305    10.823   -22.297     0.999     0.001     0.000     1.000  110
    32.000    31.000     8.000     8.000     8.000   112.000   122.000     1.857    -0.840     1.858    -0.843     0.000     0.000     1.000     3.000  111
    32.000    38.000     8.000     6.000         *   103.000   120.000     3.364    -1.228     3.525    -1.688     0.006     0.008     0.986     3.000  112
    28.000    48.000     8.000     5.000     8.000    99.000   114.000    -6.280    21.775    -6.481    21.758     0.053     0.930     0.017     2.000  113
    38.000    25.000    10.000     8.000    13.000   104.000   124.000    -2.252     0.604    -2.252     0.603     0.000     0.000     1.000     3.000  114
    31.000    32.000     8.000     8.000     9.000   105.000   116.000     1.963    -3.520     1.968    -3.536     0.000     0.000     1.000     3.000  115
    40.000    30.000     9.000     8.000    10.000   108.000   119.000    -0.265     8.557    -0.265     8.557     0.000     0.000     1.000     3.000  116
    32.000    23.000    11.000     9.000    11.000   100.000   117.000    -4.735    -8.340    -4.682    -8.490     0.004     0.000     0.996     3.000  117
    48.000    25.000    11.000     9.000    15.000   107.000   122.000    -5.011    12.851    -5.011    12.851     0.000     0.000     1.000     3.000  118
    13.000    65.000     4.000     3.000     4.000   104.000   121.000     5.820     1.947     5.885     3.500     0.738     0.262     0.000     1.000  119
    39.000    31.000     8.000     7.000    11.000   107.000   122.000     2.319     7.469     2.319     7.469     0.000     0.000     1.000     3.000  120
    19.000    42.000     5.000     3.000     8.000    97.000   122.000     1.873     6.049     1.759     3.248     0.406     0.590     0.004     2.000  121
    49.000    23.000    10.000     9.000     8.000   106.000   123.000    -3.463    23.428    -3.463    23.428     0.000     0.000     1.000     3.000  122
    32.000    36.000     9.000     8.000     8.000   102.000   116.000     0.246    -1.758     0.279    -1.867     0.003     0.000     0.997     3.000  123
     3.000    66.000     0.000     1.000     3.000   105.000   118.000    16.962   -16.473    16.964   -16.458     0.994     0.006     0.000     1.000  124
    27.000    28.000     8.000     8.000     6.000   100.000   124.000     1.811    -6.744     1.814    -6.756     0.000     0.000     1.000     3.000  125
    16.000    57.000     3.000     5.000     8.000   100.000   121.000     6.085     4.235     6.085     4.236     1.000     0.000     0.000     1.000  126
    40.000    26.000    10.000     9.000     9.000   107.000   111.000    -2.980     7.930    -2.980     7.930     0.000     0.000     1.000     3.000  127
    34.000    30.000     9.000     8.000         *   107.000   118.000    -0.073    -0.883    -0.071    -0.889     0.000     0.000     1.000     3.000  128
    25.000    28.000    10.000     9.000     5.000   103.000   120.000    -2.624   -11.236    -2.467   -11.661     0.012     0.000     0.988     3.000  129
    48.000    15.000     9.000     8.000    10.000    98.000   118.000    -1.344    20.903    -1.344    20.903     0.000     0.000     1.000     3.000  130
    12.000    45.000     6.000     4.000     8.000   109.000   117.000    -0.479   -13.539    -0.647   -11.106     0.740     0.246     0.014     1.000  131
    35.000    31.000     9.000     9.000    11.000   102.000   120.000    -0.648    -0.973    -0.646    -0.979     0.000     0.000     1.000     3.000  132
    21.000    60.000     6.000     1.000     7.000   102.000   117.000     2.039    11.577     2.038    11.576     0.000     1.000     0.000     2.000  133
    24.000    29.000     9.000     8.000     8.000   102.000   120.000     0.070   -14.750     0.164   -14.988     0.008     0.000     0.992     3.000  134
    30.000    29.000    10.000     8.000         *    97.000   118.000    -1.941    -7.305    -1.865    -7.510     0.005     0.001     0.994     3.000  135
    34.000    33.000     8.000     8.000     9.000    98.000   116.000     1.922     1.332     1.923     1.327     0.000     0.000     1.000     3.000  136
    23.000    36.000     9.000     8.000     5.000   102.000   117.000    -0.613   -10.003     0.508   -12.993     0.091     0.002     0.908     3.000  137
    34.000    21.000    10.000    10.000     7.000   105.000   124.000    -3.722    -0.068    -3.722    -0.068     0.000     0.000     1.000     3.000  138
    40.000    22.000    10.000    10.000    12.000   109.000   132.000    -3.751     4.025    -3.751     4.025     0.000     0.000     1.000     3.000  139
    47.000    35.000     8.000     8.000    19.000   106.000   120.000     1.832    11.123     1.832    11.123     0.000     0.000     1.000     3.000  140
    42.000    31.000     8.000     8.000     9.000   107.000   114.000     1.550    14.131     1.550    14.131     0.000     0.000     1.000     3.000  141
    22.000    38.000    10.000     8.000     9.000   100.000   118.000    -9.361    -2.029   -13.667     7.710     0.644     0.014     0.342     1.000  142
    10.000    55.000     6.000     2.000     7.000   112.000   119.000     1.650   -21.564     1.651   -21.646     0.010     0.990     0.000     2.000  143
    27.000    30.000     9.000     9.000     6.000   100.000   116.000    -0.583    -8.198    -0.551    -8.291     0.003     0.000     0.997     3.000  144
    35.000    24.000     9.000     9.000    12.000    99.000   115.000    -1.004    -2.344    -1.003    -2.345     0.000     0.000     1.000     3.000  145
    23.000    48.000     8.000     9.000    10.000   102.000   113.000    -6.847     5.422    -9.215    11.195     0.798     0.000     0.202     1.000  146
    28.000    27.000    10.000    10.000     8.000   113.000   113.000    -3.228   -10.486    -3.175   -10.632     0.004     0.000     0.996     3.000  147
    42.000    29.000     8.000     8.000    16.000   109.000   116.000     1.602     6.224     1.602     6.224     0.000     0.000     1.000     3.000  148
    26.000    20.000     8.000     8.000     2.000    98.000   113.000     1.321    -4.168     1.321    -4.169     0.000     0.000     1.000     3.000  149
    26.000    32.000     7.000     6.000     8.000   104.000   118.000     5.151    -8.280     5.209    -8.453     0.005     0.000     0.995     3.000  150
    22.000    42.000     6.000     4.000     9.000   101.000   120.000    -0.604     9.213    -1.321     7.004     0.439     0.497     0.064     2.000  151
    13.000    63.000     1.000     1.000     6.000   101.000   115.000    14.167     4.309    14.188     4.426     0.959     0.041     0.000     1.000  152
    25.000    37.000     9.000     7.000     6.000   104.000   121.000     0.006    -7.487     1.143   -10.453     0.069     0.025     0.905     3.000  153
    38.000    31.000     9.000     8.000    12.000   100.000   125.000    -0.099     3.136    -0.099     3.134     0.000     0.000     1.000     3.000  154
    23.000    29.000    10.000     8.000     6.000    98.000   127.000    -2.198   -14.337    -1.699   -15.559     0.038     0.002     0.961     3.000  155
    35.000    39.000     9.000     9.000    12.000   101.000   125.000    -0.222    -1.706    -0.189    -1.817     0.003     0.000     0.997     3.000  156
    49.000    33.000    10.000    10.000    13.000   107.000   126.000    -3.429    17.777    -3.429    17.777     0.000     0.000     1.000     3.000  157
    22.000    55.000     8.000     5.000     9.000   103.000   116.000    -5.620     4.108    -5.618     2.649     0.150     0.850     0.000     2.000  158
    43.000    26.000    10.000     7.000         *   110.000   117.000    -1.774    10.801    -1.774    10.800     0.000     0.000     1.000     3.000  159
    18.000    35.000     9.000     9.000     6.000   105.000   117.000    -2.171   -18.029     0.018   -22.599     0.178     0.000     0.822     3.000  160
    30.000    23.000     9.000     8.000     7.000   108.000   119.000    -0.384    -4.422    -0.383    -4.424     0.000     0.000     1.000     3.000  161
    37.000    27.000     9.000     8.000     9.000   107.000   119.000    -0.352     4.743    -0.352     4.743     0.000     0.000     1.000     3.000  162
    32.000    28.000    10.000     9.000    11.000   110.000   121.000    -2.576    -7.067    -2.560    -7.113     0.001     0.000     0.999     3.000  163
    29.000    38.000     9.000     8.000    13.000   102.000   116.000    -0.228    -9.961     0.602   -12.223     0.068     0.001     0.932     3.000  164
    12.000    50.000     4.000     4.000     8.000    95.000   122.000     4.252    -8.271     4.252    -8.224     0.993     0.006     0.000     1.000  165
    39.000    25.000     9.000     9.000    13.000   102.000   116.000    -1.058     3.008    -1.058     3.008     0.000     0.000     1.000     3.000  166
    17.000    46.000     8.000     6.000     7.000   102.000   122.000    -6.183    -1.302    -6.895     1.426     0.820     0.118     0.061     1.000  167
    48.000    21.000    10.000     9.000    11.000    98.000   120.000    -3.470    18.389    -3.470    18.389     0.000     0.000     1.000     3.000  168
    17.000    54.000     4.000     5.000     8.000   104.000   116.000     3.565     5.589     3.565     5.599     0.999     0.001     0.000     1.000  169
    26.000    34.000     8.000     9.000     5.000   101.000   123.000     1.493    -7.337     1.526    -7.439     0.003     0.000     0.997     3.000  170
    43.000    25.000    10.000     9.000         *   100.000   125.000    -3.079    10.071    -3.079    10.071     0.000     0.000     1.000     3.000  171
    33.000    35.000    10.000     7.000     7.000   107.000   115.000    -1.568     1.353    -1.058     0.030     0.003     0.038     0.959     3.000  172
    35.000    33.000     8.000     7.000         *   102.000   120.000     2.540     1.982     2.542     1.976     0.000     0.000     1.000     3.000  173
    12.000    43.000     8.000     6.000     7.000   101.000   120.000    -5.170   -15.887    -6.911   -12.811     0.817     0.030     0.153     1.000  174
    28.000    42.000     7.000     6.000    13.000    98.000   117.000     3.078    -2.525     5.800   -10.480     0.238     0.011     0.751     3.000  175
    17.000    65.000     6.000     3.000     0.000    97.000   110.000     0.829    13.046     0.825    12.942     0.015     0.985     0.000     2.000  176
    42.000    38.000     8.000     6.000    12.000    96.000   121.000     3.246    11.832     3.247    11.829     0.000     0.000     1.000     3.000  177
    27.000    34.000     7.000     8.000    13.000   106.000   119.000     4.100   -13.039     4.151   -13.181     0.005     0.000     0.995     3.000  178
    40.000    25.000     8.000     7.000     9.000   104.000   129.000     1.914    11.106     1.914    11.106     0.000     0.000     1.000     3.000  179
    37.000    29.000     8.000     8.000     9.000   106.000   121.000     1.607     6.014     1.607     6.014     0.000     0.000     1.000     3.000  180
    17.000    61.000     4.000     2.000     8.000   102.000   123.000     6.114     2.938     6.045     1.622     0.235     0.765     0.000     2.000  181
    54.000    25.000     9.000     8.000    16.000   102.000   112.000    -0.862    24.194    -0.862    24.194     0.000     0.000     1.000     3.000  182
    52.000    25.000    10.000     9.000    15.000   100.000   120.000    -3.293    20.489    -3.293    20.489     0.000     0.000     1.000     3.000  183
     6.000    50.000     4.000     5.000     1.000   104.000   122.000     3.526   -11.880     3.524   -11.869     0.999     0.001     0.000     1.000  184
    35.000    40.000     9.000     8.000    16.000   103.000   117.000     0.373    -5.210     0.581    -5.855     0.017     0.000     0.983     3.000  185
    33.000    33.000     8.000     8.000    13.000   106.000   118.000     2.042    -4.741     2.048    -4.761     0.001     0.000     0.999     3.000  186
     5.000    57.000     3.000     4.000     4.000   103.000   123.000     7.158   -18.522     7.158   -18.515     0.999     0.001     0.000     1.000  187
    43.000    31.000    11.000     9.000    13.000   101.000   110.000    -4.567     7.260    -4.566     7.255     0.000     0.000     1.000     3.000  188
    25.000    28.000     9.000     9.000     7.000   100.000   123.000    -0.605   -12.606    -0.570   -12.700     0.003     0.000     0.997     3.000  189
    19.000    38.000     8.000     7.000     8.000    99.000   122.000     0.362   -14.672     3.292   -21.112     0.252     0.002     0.746     3.000  190
    38.000    29.000         *     9.000     9.000   101.000   119.000    -1.955     5.352    -1.946     5.339     0.000     0.000     1.000     3.000  191
     9.000    61.000     6.000     5.000     2.000   107.000   116.000    -0.386    -8.215    -0.390    -7.614     0.931     0.069     0.000     1.000  192
    28.000    33.000     8.000     7.000    10.000   102.000   114.000     2.705    -8.855     2.769    -9.044     0.005     0.000     0.994     3.000  193
    52.000    29.000     9.000     9.000    13.000    98.000   117.000    -1.272    24.070    -1.272    24.070     0.000     0.000     1.000     3.000  194
    36.000    30.000     8.000     7.000     9.000   110.000   116.000     2.318     4.845     2.318     4.845     0.000     0.000     1.000     3.000  195
    41.000    37.000    10.000     8.000    12.000   103.000   117.000    -1.727     6.987    -1.723     6.973     0.000     0.000     1.000     3.000  196
    18.000    57.000     7.000     6.000     7.000   101.000   122.000    -3.900     5.608    -3.913     6.025     0.957     0.041     0.001     1.000  197
    39.000    25.000     8.000     6.000     7.000   107.000   117.000     2.525    12.141     2.525    12.141     0.000     0.000     1.000     3.000  198
    57.000    31.000     9.000     9.000    18.000   106.000   114.000    -1.214    26.589    -1.214    26.589     0.000     0.000     1.000     3.000  199
    18.000    56.000     7.000     7.000     8.000   103.000   114.000    -4.693     3.477    -4.724     3.569     0.995     0.002     0.003     1.000  200
    19.000    41.000     8.000     7.000     4.000   106.000   120.000    -1.753    -3.841     3.363   -16.529     0.432     0.013     0.555     3.000  201
    48.000    27.000    12.000     9.000    12.000   100.000   125.000    -6.822    15.080    -6.821    15.079     0.000     0.000     1.000     3.000  202
    29.000    32.000    11.000     8.000    10.000   103.000   112.000    -6.749    -3.759    -3.493   -11.477     0.164     0.087     0.749     3.000  203
    17.000    62.000     3.000     3.000     9.000   104.000   131.000     7.939     6.073     7.947     6.198     0.975     0.025     0.000     1.000  204
    43.000    32.000     9.000     7.000    11.000   109.000   112.000     0.391    12.741     0.391    12.741     0.000     0.000     1.000     3.000  205
    34.000    26.000     8.000     8.000     8.000    99.000   117.000     1.520     2.200     1.520     2.200     0.000     0.000     1.000     3.000  206
    32.000    28.000    10.000     8.000     8.000   100.000   123.000    -2.017    -3.316    -2.005    -3.350     0.001     0.000     0.999     3.000  207
    40.000    36.000     9.000     7.000    13.000   101.000   122.000     0.751     5.822     0.753     5.814     0.000     0.000     1.000     3.000  208
    34.000    31.000     8.000     7.000    11.000   102.000   122.000     2.483    -0.573     2.485    -0.578     0.000     0.000     1.000     3.000  209
    14.000    55.000     6.000     3.000     9.000   102.000   126.000     0.749   -13.718     0.749   -14.774     0.129     0.871     0.000     2.000  210
    42.000    32.000     9.000     8.000    10.000   102.000   119.000    -0.223    11.846    -0.223    11.846     0.000     0.000     1.000     3.000  211
    19.000    64.000     4.000     2.000     9.000   105.000   115.000     6.229     6.764     6.158     5.630     0.210     0.790     0.000     2.000  212
    43.000    37.000     7.000     7.000    10.000   107.000   119.000     4.339    16.438     4.339    16.438     0.000     0.000     1.000     3.000  213
    51.000    20.000    10.000    10.000    14.000   108.000   115.000    -4.178    19.418    -4.178    19.418     0.000     0.000     1.000     3.000  214
    30.000    32.000    10.000    10.000    11.000   102.000   122.000    -3.121    -9.986    -2.901   -10.596     0.017     0.000     0.983     3.000  215
