    42.000    18.000     7.000    12.000   121.000   133.000     0.000     0.000     0.000     1.000     4.000  1295
    36.000    14.000     5.000    11.000   102.000   114.000     0.870     0.130     0.000     0.000     1.000  1303
    97.000    37.000         *    18.000         *   125.000     0.004     0.030     0.851     0.115     3.000  1308
    81.000    17.000     8.000    18.000   102.000   117.000     0.000     0.674     0.326     0.000     2.000  1309
    45.000    19.000     7.000     9.000   101.000   118.000     0.963     0.037     0.000     0.000     1.000  1322
    82.000    40.000     9.000    17.000   103.000   119.000     0.028     0.266     0.707     0.000     3.000  1330
    97.000    27.000     8.000    19.000   108.000   120.000     0.000     0.149     0.847     0.004     3.000  1333
    79.000    36.000    13.000    16.000   117.000   118.000     0.000     0.000     0.000     1.000     4.000  1337
    40.000    12.000     6.000     9.000   104.000   125.000     0.972     0.028     0.000     0.000     1.000  1338
    59.000    32.000     7.000     9.000   103.000   114.000     0.061     0.939     0.000     0.000     2.000  1339
    61.000    28.000     6.000    13.000   103.000   116.000     0.332     0.668     0.000     0.000     2.000  1341
    50.000    21.000     6.000    10.000   103.000   117.000     0.859     0.141     0.000     0.000     1.000  1343
    48.000    21.000     8.000    10.000   101.000   118.000     0.919     0.081     0.000     0.000     1.000  1356
    38.000    15.000     7.000     5.000   103.000   118.000     0.999     0.001     0.000     0.000     1.000  1359
    58.000    15.000     7.000    12.000   101.000   123.000     0.117     0.883     0.000     0.000     2.000  1363
    73.000    30.000     9.000    12.000   102.000   117.000     0.194     0.804     0.002     0.000     2.000  1365
    60.000    24.000         *    10.000         *   115.000     0.655     0.334     0.000     0.011     1.000  1366
    84.000    36.000     8.000    15.000   102.000   123.000     0.045     0.351     0.604     0.000     3.000  1368
    93.000    41.000    10.000    19.000   102.000   125.000     0.012     0.027     0.961     0.000     3.000  1371
    32.000    18.000     7.000     9.000   104.000   120.000     0.958     0.042     0.000     0.000     1.000  1372
    79.000    32.000     7.000    11.000   103.000   118.000     0.051     0.948     0.001     0.000     2.000  1373
    77.000    26.000     7.000    17.000    99.000   119.000     0.068     0.511     0.421     0.000     2.000  1391
    75.000    32.000    11.000    15.000   106.000   120.000     0.235     0.713     0.052     0.000     2.000  1396
    62.000    24.000     6.000    13.000   102.000   117.000     0.474     0.526     0.000     0.000     2.000  1403
    61.000    29.000     7.000    13.000   101.000   115.000     0.289     0.711     0.000     0.000     2.000  1404
    92.000    32.000    10.000    19.000   102.000   127.000     0.002     0.049     0.948     0.000     3.000  1418
    91.000    31.000     7.000    18.000   110.000   140.000     0.000     0.001     0.013     0.986     4.000  1422
    81.000    30.000    11.000    16.000   104.000   117.000     0.041     0.394     0.565     0.000     3.000  1429
    93.000    37.000         *    18.000   101.000   127.000     0.007     0.026     0.967     0.000     3.000  1446
    60.000    24.000     8.000    10.000   104.000   119.000     0.710     0.290     0.000     0.000     1.000  1453
    47.000    21.000     5.000     9.000   104.000   114.000     0.877     0.123     0.000     0.000     1.000  1458
    69.000    24.000     6.000    10.000   105.000   125.000     0.260     0.740     0.000     0.000     2.000  1469
    40.000    14.000     7.000     7.000   102.000   118.000     0.996     0.004     0.000     0.000     1.000  1476
    81.000    28.000     6.000    17.000    99.000   115.000     0.026     0.136     0.837     0.000     3.000  1480
    71.000    32.000     8.000     9.000   104.000   119.000     0.103     0.897     0.000     0.000     2.000  1481
    81.000    37.000     7.000    15.000   100.000   122.000     0.048     0.414     0.537     0.000     3.000  1484
    86.000    22.000         *    17.000         *   117.000     0.000     0.182     0.812     0.006     3.000  1494
    27.000    11.000     9.000     2.000   104.000   114.000     1.000     0.000     0.000     0.000     1.000  1496
    79.000    31.000         *    13.000         *   121.000     0.094     0.779     0.048     0.079     2.000  1497
    38.000    16.000     7.000     7.000   105.000   124.000     0.997     0.003     0.000     0.000     1.000  1515
    80.000    29.000     7.000     9.000   104.000   115.000     0.014     0.986     0.000     0.000     2.000  1521
    78.000    34.000     7.000    15.000   106.000   117.000     0.124     0.577     0.299     0.000     2.000  1522
    44.000    22.000         *     6.000         *   128.000     0.537     0.005     0.000     0.458     1.000  1535
    53.000    27.000     8.000    10.000   100.000   117.000     0.592     0.408     0.000     0.000     1.000  1544
    52.000    27.000     5.000    13.000   103.000   126.000     0.205     0.795     0.000     0.000     2.000  1566
    78.000    33.000     7.000    12.000   118.000   120.000     0.000     0.000     0.000     1.000     4.000  1575
    63.000    34.000     7.000    12.000   105.000   118.000     0.034     0.966     0.000     0.000     2.000  1576
    77.000    36.000     8.000    18.000   103.000   118.000     0.213     0.565     0.222     0.000     2.000  1584
    93.000    27.000     9.000    17.000   101.000   119.000     0.000     0.140     0.860     0.000     3.000  1585
    48.000    18.000     6.000    12.000   104.000   117.000     0.741     0.259     0.000     0.000     1.000  1588
    54.000    14.000         *     9.000         *   114.000     0.566     0.393     0.000     0.041     1.000  1593
    91.000    30.000     7.000    19.000   104.000   114.000     0.005     0.057     0.938     0.000     3.000  1596
    87.000    31.000     8.000    15.000   101.000   115.000     0.012     0.349     0.639     0.000     3.000  1605
    54.000    29.000     9.000    13.000   103.000   116.000     0.227     0.773     0.000     0.000     2.000  1609
    55.000    22.000     9.000    11.000   102.000   124.000     0.833     0.167     0.000     0.000     1.000  1611
    78.000    34.000     7.000    15.000   101.000   117.000     0.114     0.525     0.360     0.000     2.000  1619
    79.000    24.000     7.000    14.000   103.000   113.000     0.013     0.822     0.165     0.000     2.000  1627
    85.000    33.000         *    14.000         *   132.000     0.009     0.119     0.065     0.807     4.000  1636
    54.000    23.000     5.000     9.000   101.000   137.000     0.892     0.108     0.000     0.000     1.000  1642
    93.000    32.000     9.000    17.000   103.000   117.000     0.002     0.092     0.906     0.000     3.000  1650
    78.000    29.000     9.000    18.000   106.000   117.000     0.173     0.580     0.247     0.000     2.000  1658
    82.000    32.000     8.000    14.000   102.000   116.000     0.064     0.672     0.264     0.000     2.000  1673
    48.000    23.000     9.000     8.000   102.000   115.000     0.957     0.043     0.000     0.000     1.000  1676
    60.000    23.000     7.000    12.000   118.000   135.000     0.000     0.000     0.000     1.000     4.000  1677
    41.000    11.000         *     8.000         *   121.000     0.782     0.017     0.000     0.201     1.000  1680
    86.000    29.000     7.000    14.000   104.000   121.000     0.013     0.711     0.276     0.000     2.000  1683
    16.000     4.000     2.000     0.000   115.000   127.000     0.000     0.000     0.000     1.000     4.000  1684
    47.000    19.000     8.000    15.000   115.000   123.000     0.000     0.000     0.000     1.000     4.000  1685
    59.000    25.000     6.000    13.000   102.000   115.000     0.486     0.514     0.000     0.000     2.000  1698
    41.000    14.000     6.000     8.000   102.000   117.000     0.988     0.012     0.000     0.000     1.000  1711
    60.000    16.000     6.000     8.000   105.000   116.000     0.352     0.648     0.000     0.000     2.000  1718
    44.000    18.000     4.000     9.000   103.000   117.000     0.933     0.067     0.000     0.000     1.000  1726
    61.000    22.000         *    15.000         *   121.000     0.302     0.619     0.000     0.079     2.000  1733
    71.000    23.000     6.000    15.000   107.000   122.000     0.118     0.853     0.029     0.001     2.000  1755
    90.000    38.000    10.000    19.000   103.000   115.000     0.025     0.045     0.930     0.000     3.000  1767
    64.000    25.000         *    13.000         *   125.000     0.335     0.381     0.000     0.284     2.000  1775
    55.000    19.000     6.000    14.000   104.000   124.000     0.387     0.613     0.000     0.000     2.000  1776
    43.000    19.000    10.000    11.000   107.000   110.000     0.928     0.072     0.000     0.000     1.000  1780
    81.000    34.000    12.000    14.000   104.000   114.000     0.064     0.658     0.278     0.000     2.000  1786
    53.000    27.000     7.000    12.000   102.000   113.000     0.328     0.672     0.000     0.000     2.000  1795
    72.000    29.000     6.000    16.000   103.000   118.000     0.323     0.596     0.081     0.000     2.000  1797
    52.000    27.000     6.000     9.000   111.000   122.000     0.024     0.024     0.000     0.951     4.000  1811
    47.000    23.000     9.000    11.000   101.000   125.000     0.866     0.134     0.000     0.000     1.000  1827
    96.000    37.000     8.000    18.000   102.000   117.000     0.008     0.046     0.946     0.000     3.000  1833
    90.000    39.000     7.000    17.000   106.000   123.000     0.015     0.062     0.923     0.000     3.000  1836
    70.000    29.000         *    12.000         *   130.000     0.105     0.197     0.000     0.698     4.000  1840
    99.000    38.000     8.000    18.000   102.000   124.000     0.006     0.049     0.944     0.000     3.000  1842
    67.000    21.000         *    18.000         *   120.000     0.065     0.884     0.002     0.049     2.000  1843
    47.000    22.000     7.000    14.000   114.000   122.000     0.000     0.000     0.000     1.000     4.000  1844
    84.000    31.000         *    18.000         *   133.000     0.008     0.033     0.157     0.802     4.000  1847
    62.000    29.000    10.000    12.000   102.000   117.000     0.468     0.532     0.000     0.000     2.000  1860
    50.000    23.000     6.000    13.000   101.000   114.000     0.492     0.508     0.000     0.000     2.000  1865
